"","HC16","HC13","HC06","HC03","RRMS18","RRMS16","SPMS10","SPMS03"
"circ_19102",0,0,5,0,0,2,0,0
"circ_19103",0,0,0,0,0,0,0,0
"circ_19104",0,3,0,0,0,0,0,0
"circ_19105",5,0,0,0,0,0,0,0
"circ_19106",8,4,5,7,10,7,10,6
"circ_19107",0,0,0,5,3,4,0,3
"circ_19108",0,2,3,0,0,0,0,0
"circ_19109",0,0,0,0,0,0,0,0
"circ_1911",0,0,0,0,0,3,0,0
"circ_19110",0,3,0,0,0,0,0,0
"circ_19111",0,0,0,0,0,0,0,0
"circ_19112",0,0,0,0,0,0,0,0
"circ_19113",9,9,6,3,11,0,13,5
"circ_19114",7,0,11,3,6,8,19,0
"circ_19115",0,3,0,0,0,0,2,0
"circ_19116",0,0,0,0,0,2,0,0
"circ_19117",0,0,0,0,0,0,0,0
"circ_19118",0,3,0,0,0,0,4,0
"circ_19119",0,0,0,0,0,0,0,0
"circ_1912",0,0,0,0,0,0,0,0
"circ_19120",0,0,0,0,0,0,0,0
"circ_19121",0,4,0,0,0,0,0,0
"circ_19122",0,0,0,0,0,0,0,0
"circ_19123",0,0,0,3,0,0,0,0
"circ_19124",4,3,2,9,11,9,4,4
"circ_19125",0,0,0,0,0,0,2,0
"circ_19126",5,2,4,5,5,3,0,2
"circ_19127",0,0,0,0,0,0,0,0
"circ_19128",0,0,0,0,0,0,0,0
"circ_19129",0,0,0,2,0,0,0,0
"circ_1913",0,0,0,0,0,0,0,0
"circ_19130",0,0,0,0,5,0,0,0
"circ_19131",2,0,0,0,0,0,0,0
"circ_19132",0,0,4,0,0,0,0,0
"circ_19133",0,3,0,0,0,4,2,6
"circ_19134",0,0,0,2,4,0,0,2
"circ_19135",0,0,0,0,0,0,0,3
"circ_19136",0,0,0,0,0,0,0,0
"circ_19137",6,5,3,3,0,2,4,6
"circ_19138",2,0,0,0,0,0,0,0
"circ_19139",0,0,2,0,0,2,0,3
"circ_1914",0,0,0,0,0,0,0,0
"circ_19140",0,0,0,0,3,0,0,0
"circ_19141",0,0,0,0,0,0,0,0
"circ_19142",5,7,8,8,0,6,10,11
"circ_19143",8,11,7,7,14,5,8,17
"circ_19144",7,4,4,4,6,3,2,3
"circ_19145",3,0,0,0,0,0,0,0
"circ_19146",0,0,0,0,0,0,0,0
"circ_19147",0,0,0,0,2,0,0,0
"circ_19148",0,0,0,0,0,0,0,0
"circ_19149",0,0,0,0,0,0,0,0
"circ_1915",0,0,0,0,0,0,0,0
"circ_19150",0,0,0,0,0,0,0,0
"circ_19151",0,0,0,0,0,0,0,0
"circ_19152",0,0,0,3,0,0,0,0
"circ_19153",0,0,0,0,0,0,0,0
"circ_19154",8,15,5,3,8,11,3,10
"circ_19155",0,0,0,0,4,3,0,0
"circ_19156",9,0,0,6,3,13,2,8
"circ_19157",0,0,0,0,0,0,0,0
"circ_19158",5,3,0,3,7,10,2,5
"circ_19159",0,0,0,0,0,0,0,0
"circ_1916",0,0,0,0,0,0,0,0
"circ_19160",0,0,0,3,0,0,0,0
"circ_19161",2,3,3,4,0,0,2,3
"circ_19162",0,0,0,0,3,0,0,0
"circ_19163",0,0,0,0,0,0,0,0
"circ_19164",0,0,0,0,0,0,0,0
"circ_19165",4,0,2,0,2,3,2,0
"circ_19166",0,0,0,0,0,0,0,0
"circ_19167",0,0,0,0,0,0,0,0
"circ_19168",0,0,0,3,0,0,0,0
"circ_19169",0,0,0,0,2,0,0,0
"circ_1917",0,3,5,0,3,2,3,4
"circ_19170",0,8,6,2,11,2,6,3
"circ_19171",0,0,0,0,0,0,0,0
"circ_19172",0,0,0,0,0,0,0,0
"circ_19173",23,22,14,21,27,22,18,8
"circ_19174",0,2,0,0,0,0,0,0
"circ_19175",5,6,6,6,4,7,7,7
"circ_19176",0,0,0,0,5,0,0,0
"circ_19177",6,7,0,0,5,0,3,7
"circ_19178",0,0,0,0,0,0,0,0
"circ_19179",0,0,0,0,0,0,0,0
"circ_1918",0,4,0,0,0,0,0,2
"circ_19180",0,0,0,0,0,0,0,0
"circ_19181",0,0,0,0,0,0,0,0
"circ_19182",0,0,0,0,0,0,0,0
"circ_19183",0,0,0,0,0,2,0,0
"circ_19184",2,8,5,11,11,7,9,5
"circ_19185",0,7,3,2,4,4,5,5
"circ_19186",2,0,0,0,0,0,0,0
"circ_19187",0,0,0,0,0,0,0,0
"circ_19188",0,0,0,0,0,0,0,0
"circ_19189",0,0,0,0,0,0,3,0
"circ_1919",0,0,0,0,0,0,0,0
"circ_19190",0,0,0,0,0,0,0,0
"circ_19191",0,0,0,0,0,0,0,0
"circ_19192",4,0,0,2,4,0,0,0
"circ_19193",0,0,0,0,0,0,0,0
"circ_19194",0,0,0,0,0,0,0,0
"circ_19195",0,0,0,0,0,0,0,0
"circ_19196",5,0,0,0,0,0,0,0
"circ_19197",7,10,5,7,15,9,6,8
"circ_19198",0,4,0,0,6,0,4,0
"circ_19199",13,10,13,13,22,15,8,13
"circ_192",0,0,0,0,0,0,0,0
"circ_1920",0,0,0,0,0,0,0,0
"circ_19200",0,2,0,0,0,0,0,0
"circ_19201",0,0,0,0,4,0,0,2
"circ_19202",0,0,0,0,0,0,2,0
"circ_19203",0,0,0,0,0,0,0,0
"circ_19204",0,0,0,0,0,0,0,0
"circ_19205",0,3,7,0,0,0,0,0
"circ_19206",3,0,3,3,0,0,0,0
"circ_19207",0,0,0,0,0,0,0,0
"circ_19208",0,0,0,0,0,0,0,0
"circ_19209",0,0,0,0,0,0,0,0
"circ_1921",0,0,0,0,0,0,0,0
"circ_19210",0,0,0,0,0,0,0,0
"circ_19211",0,0,0,0,0,2,0,0
"circ_19212",0,0,0,0,0,0,0,0
"circ_19213",0,0,0,5,2,6,0,0
"circ_19214",0,0,0,0,0,0,0,0
"circ_19215",0,0,0,0,0,0,4,4
"circ_19216",0,0,0,0,0,0,0,0
"circ_19217",0,0,0,0,0,0,0,0
"circ_19218",0,0,0,0,0,0,0,0
"circ_19219",0,0,0,0,0,0,0,0
"circ_1922",2,2,0,0,3,0,0,0
"circ_19220",0,0,0,0,0,0,2,0
"circ_19221",0,0,0,0,0,0,0,0
"circ_19222",0,0,0,0,3,0,0,0
"circ_19223",0,4,4,3,6,5,6,2
"circ_19224",3,3,2,0,0,0,3,4
"circ_19225",0,0,0,0,0,0,0,0
"circ_19226",0,0,0,0,0,0,0,0
"circ_19227",0,0,0,0,0,2,0,0
"circ_19228",0,0,0,0,0,0,0,0
"circ_19229",0,0,0,0,0,0,0,0
"circ_1923",0,0,0,0,0,0,0,2
"circ_19230",0,6,5,9,6,11,5,8
"circ_19231",0,2,0,0,0,3,0,0
"circ_19232",0,0,0,0,0,0,0,0
"circ_19233",0,0,0,2,0,0,0,0
"circ_19234",0,0,0,0,0,0,0,0
"circ_19235",0,0,0,0,0,0,0,0
"circ_19236",0,0,0,2,0,0,0,2
"circ_19237",0,0,0,0,0,0,0,0
"circ_19238",0,0,0,0,0,0,0,0
"circ_19239",0,0,0,0,0,0,0,0
"circ_1924",0,0,4,0,2,0,0,0
"circ_19240",0,0,0,0,0,0,0,0
"circ_19241",0,0,0,0,3,0,0,0
"circ_19242",0,0,0,0,0,0,0,3
"circ_19243",0,0,0,0,0,0,0,0
"circ_19244",0,0,0,0,2,0,0,0
"circ_19245",0,0,0,0,0,0,0,0
"circ_19246",0,0,0,0,0,0,0,0
"circ_19247",2,0,2,0,0,0,2,3
"circ_19248",0,0,0,0,0,0,0,0
"circ_19249",3,2,9,0,11,3,9,6
"circ_1925",0,0,3,0,0,0,0,0
"circ_19250",0,0,0,0,2,0,0,0
"circ_19251",0,0,0,0,0,0,0,2
"circ_19252",12,3,12,5,15,7,7,4
"circ_19253",0,0,0,7,0,0,0,7
"circ_19254",3,7,3,5,8,3,2,9
"circ_19255",0,0,0,0,0,0,0,0
"circ_19256",17,23,30,23,25,29,15,19
"circ_19257",0,2,6,3,0,0,0,3
"circ_19258",0,0,0,0,0,2,0,0
"circ_19259",0,0,0,0,0,0,0,0
"circ_1926",0,0,0,2,0,0,0,0
"circ_19260",2,0,0,0,0,0,0,0
"circ_19261",0,0,0,0,0,0,0,0
"circ_19262",0,0,0,0,0,0,0,0
"circ_19263",0,0,0,0,0,0,0,0
"circ_19264",0,0,0,0,0,0,0,0
"circ_19265",0,0,0,0,0,0,0,0
"circ_19266",0,0,0,0,0,0,0,0
"circ_19267",0,0,0,0,0,0,0,0
"circ_19268",0,0,0,0,0,0,0,0
"circ_19269",0,0,0,3,0,0,2,0
"circ_1927",0,0,0,0,0,0,0,0
"circ_19270",0,0,0,0,0,0,0,0
"circ_19271",0,0,0,0,0,0,0,0
"circ_19272",0,0,0,0,0,0,0,0
"circ_19273",0,0,0,2,0,0,0,0
"circ_19274",0,0,0,0,0,0,0,0
"circ_19275",0,0,0,0,0,0,0,0
"circ_19276",0,0,0,3,0,0,0,0
"circ_19277",0,0,0,0,0,0,0,0
"circ_19278",0,0,0,0,0,0,0,0
"circ_19279",0,0,0,0,0,0,0,0
"circ_1928",0,2,0,0,0,3,0,0
"circ_19280",0,0,0,0,0,0,3,0
"circ_19281",0,0,0,0,0,0,0,0
"circ_19282",0,2,0,0,0,0,3,0
"circ_19283",0,0,0,0,3,0,6,0
"circ_19284",0,0,0,0,0,0,0,0
"circ_19285",0,0,0,0,0,0,0,0
"circ_19286",0,3,0,0,0,0,2,0
"circ_19287",3,6,5,4,6,6,3,2
"circ_19288",0,0,3,2,0,0,0,0
"circ_19289",0,0,0,0,0,0,0,0
"circ_1929",0,0,0,0,0,0,2,0
"circ_19290",0,0,0,5,3,0,0,0
"circ_19291",0,0,0,0,0,0,0,0
"circ_19292",0,0,0,0,0,0,0,2
"circ_19293",0,0,0,0,0,0,0,0
"circ_19294",6,14,24,20,23,20,15,7
"circ_19295",0,0,0,0,0,0,0,0
"circ_19296",2,3,0,3,0,0,2,5
"circ_19297",0,0,0,0,0,0,0,0
"circ_19298",0,3,0,0,2,0,2,0
"circ_19299",0,0,0,0,0,3,0,0
"circ_193",0,3,3,2,3,0,0,0
"circ_1930",0,0,0,0,0,0,0,0
"circ_19300",0,0,0,0,0,0,0,0
"circ_19301",0,0,0,0,0,0,0,2
"circ_19302",0,0,0,0,0,0,0,0
"circ_19303",0,0,0,0,0,0,0,0
"circ_19304",0,0,0,0,0,0,0,0
"circ_19305",0,0,0,0,0,0,0,0
"circ_19306",0,2,0,0,0,0,0,0
"circ_19307",0,0,2,0,0,0,0,0
"circ_19308",4,0,2,13,5,0,0,3
"circ_19309",0,0,0,2,0,0,0,0
"circ_1931",0,0,0,0,4,0,0,0
"circ_19310",0,3,0,7,8,2,3,5
"circ_19311",0,0,0,0,0,4,4,2
"circ_19312",0,0,0,0,0,0,0,0
"circ_19313",7,0,7,8,0,2,2,5
"circ_19314",0,0,0,0,0,0,0,0
"circ_19315",0,0,0,0,2,0,0,0
"circ_19316",0,0,0,0,0,0,0,0
"circ_19317",0,16,0,4,10,9,0,4
"circ_19318",0,0,0,0,0,0,0,0
"circ_19319",0,0,0,0,3,0,0,0
"circ_1932",0,2,0,0,2,6,3,4
"circ_19320",0,0,0,0,0,0,0,0
"circ_19321",0,0,0,0,3,3,2,0
"circ_19322",0,0,0,0,0,0,0,0
"circ_19323",0,0,0,0,0,5,0,0
"circ_19324",0,2,2,0,0,0,0,0
"circ_19325",0,0,0,0,0,0,0,0
"circ_19326",4,0,0,0,0,0,0,0
"circ_19327",0,2,0,4,4,0,0,4
"circ_19328",0,0,0,0,0,0,0,0
"circ_19329",0,0,0,0,3,0,3,0
"circ_1933",0,0,3,2,2,5,0,0
"circ_19330",0,0,0,0,0,0,0,0
"circ_19331",0,6,7,6,7,5,5,6
"circ_19332",0,0,0,0,0,0,0,0
"circ_19333",0,0,5,2,5,0,0,0
"circ_19334",0,0,5,0,0,0,0,0
"circ_19335",0,0,0,0,0,0,0,0
"circ_19336",0,0,0,0,0,0,0,0
"circ_19337",0,0,0,0,0,0,0,0
"circ_19338",0,0,0,0,0,0,0,0
"circ_19339",0,0,0,0,0,0,0,0
"circ_1934",0,0,0,0,0,0,0,0
"circ_19340",0,0,0,2,4,2,5,2
"circ_19341",0,2,0,0,0,0,0,0
"circ_19342",7,22,5,2,16,8,20,10
"circ_19343",0,0,0,0,0,0,0,0
"circ_19344",0,2,2,0,0,0,0,3
"circ_19345",0,0,0,0,0,0,0,0
"circ_19346",0,0,0,0,0,0,0,0
"circ_19347",0,0,0,2,3,0,0,0
"circ_19348",0,0,0,0,0,0,0,0
"circ_19349",0,0,0,0,0,0,0,0
"circ_1935",0,0,0,0,0,0,0,0
"circ_19350",0,0,0,0,0,0,0,0
"circ_19351",0,0,0,0,0,0,0,0
"circ_19352",0,0,3,0,0,0,0,0
"circ_19353",2,0,3,0,0,0,0,0
"circ_19354",0,0,0,0,0,0,0,0
"circ_19355",21,23,16,13,27,17,27,26
"circ_19356",0,0,0,0,0,0,0,2
"circ_19357",0,0,0,0,3,0,0,0
"circ_19358",0,0,0,0,0,0,0,0
"circ_19359",3,0,0,5,3,3,3,2
"circ_1936",0,0,0,0,0,0,0,2
"circ_19360",0,0,0,5,0,0,0,0
"circ_19361",0,0,0,0,0,0,0,0
"circ_19362",0,0,0,0,0,0,0,0
"circ_19363",0,0,0,0,0,0,0,0
"circ_19364",0,0,0,0,0,0,0,0
"circ_19365",0,0,0,0,0,0,0,0
"circ_19366",0,0,0,0,0,0,2,0
"circ_19367",0,3,0,0,2,0,9,0
"circ_19368",0,0,0,0,0,0,0,0
"circ_19369",0,4,0,3,0,2,0,4
"circ_1937",0,0,0,0,0,0,2,0
"circ_19370",0,0,0,0,0,0,0,0
"circ_19371",0,0,2,3,0,0,0,0
"circ_19372",0,5,0,6,5,4,6,4
"circ_19373",0,0,0,0,0,0,0,0
"circ_19374",0,0,0,0,0,0,0,0
"circ_19375",0,0,0,0,0,0,0,0
"circ_19376",0,0,0,0,0,0,0,0
"circ_19377",0,0,0,0,0,0,0,0
"circ_19378",0,0,0,0,0,0,0,0
"circ_19379",9,10,16,17,17,22,8,11
"circ_1938",0,0,0,0,0,0,0,0
"circ_19380",0,0,0,0,0,0,0,0
"circ_19381",0,0,0,4,0,0,2,0
"circ_19382",0,0,2,0,0,0,0,0
"circ_19383",0,0,0,0,0,0,0,0
"circ_19384",7,0,3,3,0,0,5,0
"circ_19385",0,0,0,0,0,0,0,0
"circ_19386",0,0,0,0,0,0,0,0
"circ_19387",3,0,0,2,0,3,0,0
"circ_19388",0,0,0,0,0,0,0,0
"circ_19389",5,4,11,0,6,3,0,0
"circ_1939",9,4,6,12,16,3,9,0
"circ_19390",0,0,0,0,0,0,0,0
"circ_19391",0,0,0,0,0,0,0,0
"circ_19392",0,0,0,0,0,0,0,0
"circ_19393",0,3,4,0,3,0,3,0
"circ_19394",4,0,2,7,2,4,0,4
"circ_19395",0,0,0,4,0,0,0,0
"circ_19396",15,25,24,17,17,18,20,21
"circ_19397",5,14,6,18,13,20,7,10
"circ_19398",0,4,0,0,0,2,0,2
"circ_19399",0,0,0,0,0,0,0,0
"circ_194",10,14,8,16,7,0,0,15
"circ_1940",10,13,18,13,20,13,10,5
"circ_19400",0,3,2,0,0,0,0,0
"circ_19401",4,3,8,0,0,0,2,3
"circ_19402",0,5,0,0,0,0,0,0
"circ_19403",3,0,4,8,3,2,0,0
"circ_19404",0,8,0,3,0,0,0,0
"circ_19405",0,2,0,0,0,0,0,0
"circ_19406",2,0,0,0,0,0,0,0
"circ_19407",0,0,0,3,0,0,0,0
"circ_19408",0,0,0,0,0,0,0,0
"circ_19409",0,0,0,0,0,0,0,0
"circ_1941",0,0,0,0,0,0,0,0
"circ_19410",0,0,0,0,0,0,0,0
"circ_19411",0,0,0,0,0,0,0,0
"circ_19412",0,0,0,0,0,0,0,0
"circ_19413",11,19,20,4,11,8,10,9
"circ_19414",0,0,0,0,0,0,0,0
"circ_19415",0,0,0,0,0,0,0,4
"circ_19416",0,0,0,6,0,0,4,0
"circ_19417",0,0,0,5,0,0,0,0
"circ_19418",0,0,0,0,0,0,0,0
"circ_19419",0,0,3,2,0,0,0,0
"circ_1942",0,2,0,0,0,0,0,0
"circ_19420",0,0,0,0,0,0,2,0
"circ_19421",0,0,0,0,0,0,0,0
"circ_19422",0,0,0,0,0,0,0,0
"circ_19423",0,0,2,0,0,2,0,0
"circ_19424",0,0,0,0,0,0,0,0
"circ_19425",3,0,0,0,0,0,0,0
"circ_19426",0,0,0,0,0,0,0,0
"circ_19427",0,0,0,0,0,0,0,0
"circ_19428",0,0,0,0,0,0,0,0
"circ_19429",0,0,0,0,0,0,0,0
"circ_1943",0,0,0,0,2,5,0,0
"circ_19430",0,0,0,0,0,0,0,0
"circ_19431",0,0,0,0,0,0,0,0
"circ_19432",0,0,2,0,0,0,0,0
"circ_19433",0,0,0,0,0,0,0,0
"circ_19434",0,0,0,3,4,4,5,0
"circ_19435",0,0,0,0,0,0,0,0
"circ_19436",0,0,0,0,0,0,0,0
"circ_19437",0,0,2,0,3,0,3,0
"circ_19438",0,0,0,0,0,0,0,0
"circ_19439",4,0,4,12,8,5,9,10
"circ_1944",2,4,5,0,4,5,2,2
"circ_19440",0,0,0,0,0,0,0,0
"circ_19441",0,0,0,0,0,0,0,0
"circ_19442",0,0,0,0,0,0,0,0
"circ_19443",0,0,0,0,0,0,0,0
"circ_19444",0,0,0,0,0,0,0,0
"circ_19445",0,0,0,0,0,0,0,0
"circ_19446",0,0,0,0,0,0,0,0
"circ_19447",3,0,2,2,0,0,2,0
"circ_19448",0,0,0,0,0,0,0,0
"circ_19449",0,0,0,0,0,0,0,0
"circ_1945",0,0,0,3,0,0,0,0
"circ_19450",0,3,0,2,0,0,2,0
"circ_19451",0,0,0,0,0,2,0,0
"circ_19452",0,0,0,0,0,0,0,0
"circ_19453",0,0,0,0,0,0,0,0
"circ_19454",0,0,0,0,0,0,2,0
"circ_19455",0,0,0,0,0,0,0,0
"circ_19456",0,0,0,4,0,0,0,0
"circ_19457",0,0,0,0,0,0,0,0
"circ_19458",0,0,0,0,0,0,0,0
"circ_19459",0,0,0,0,0,0,0,0
"circ_1946",0,0,0,0,0,0,0,0
"circ_19460",5,16,7,12,6,0,3,3
"circ_19461",0,0,0,0,0,0,0,0
"circ_19462",0,0,0,0,0,0,0,0
"circ_19463",0,6,9,6,7,6,4,0
"circ_19464",3,3,3,0,3,2,4,0
"circ_19465",0,0,0,0,0,0,2,0
"circ_19466",0,0,0,0,0,0,0,0
"circ_19467",0,0,0,0,0,0,0,0
"circ_19468",0,0,0,0,2,0,0,0
"circ_19469",0,0,0,0,0,3,0,0
"circ_1947",0,0,0,0,0,0,0,0
"circ_19470",0,0,0,0,3,0,0,0
"circ_19471",0,0,0,0,0,0,0,0
"circ_19472",0,0,0,0,0,0,0,0
"circ_19473",6,6,9,4,2,10,0,7
"circ_19474",0,0,0,0,0,0,0,0
"circ_19475",0,2,0,3,0,0,5,2
"circ_19476",3,0,4,8,8,14,0,5
"circ_19477",0,0,0,0,0,0,0,0
"circ_19478",0,0,0,0,2,0,0,0
"circ_19479",0,3,11,11,0,2,3,6
"circ_1948",0,4,0,0,0,0,0,0
"circ_19480",0,0,0,0,0,0,0,0
"circ_19481",2,0,7,4,2,0,0,3
"circ_19482",2,0,2,0,0,0,0,2
"circ_19483",0,2,5,3,2,4,0,0
"circ_19484",0,0,0,0,0,0,0,0
"circ_19485",0,0,0,0,0,0,0,0
"circ_19486",0,0,0,0,0,0,0,0
"circ_19487",0,0,0,0,0,0,0,2
"circ_19488",0,0,0,0,0,2,0,0
"circ_19489",0,0,4,0,0,0,0,0
"circ_1949",0,0,0,3,0,5,0,0
"circ_19490",0,0,0,0,0,0,0,0
"circ_19491",0,0,0,0,0,0,0,0
"circ_19492",3,2,0,0,0,0,0,0
"circ_19493",0,0,0,0,0,0,0,0
"circ_19494",0,0,0,0,0,0,0,0
"circ_19495",2,0,0,0,2,0,0,0
"circ_19496",16,18,25,25,31,23,27,16
"circ_19497",0,0,0,0,0,0,0,0
"circ_19498",0,0,0,0,0,0,0,0
"circ_19499",0,0,0,0,0,0,0,0
"circ_195",0,0,0,0,0,0,0,0
"circ_1950",0,0,0,0,0,0,0,0
"circ_19500",0,0,0,0,0,0,0,0
"circ_19501",0,0,0,0,0,0,0,0
"circ_19502",0,0,0,0,0,0,0,0
"circ_19503",0,0,0,0,0,0,0,0
"circ_19504",0,2,0,0,0,0,0,0
"circ_19505",0,0,0,0,0,0,0,0
"circ_19506",0,0,0,0,0,0,0,0
"circ_19507",0,0,0,0,0,0,0,0
"circ_19508",0,0,0,0,0,0,0,0
"circ_19509",2,5,6,3,0,3,5,0
"circ_1951",0,0,0,0,0,0,0,0
"circ_19510",0,0,0,0,0,0,0,0
"circ_19511",0,0,0,0,0,0,0,0
"circ_19512",0,0,0,2,0,0,0,0
"circ_19513",3,0,0,0,0,0,0,0
"circ_19514",9,30,22,19,31,39,23,15
"circ_19515",0,0,0,4,0,2,0,0
"circ_19516",0,0,0,0,0,0,0,0
"circ_19517",2,0,2,0,0,0,0,0
"circ_19518",0,0,2,0,0,0,0,0
"circ_19519",0,0,0,0,0,0,0,0
"circ_1952",2,0,0,0,0,0,0,0
"circ_19520",0,0,0,0,0,0,2,0
"circ_19521",0,0,0,0,0,0,2,0
"circ_19522",0,0,0,0,0,0,0,0
"circ_19523",0,0,0,0,2,0,0,0
"circ_19524",0,0,0,0,0,0,0,0
"circ_19525",0,0,0,0,4,2,3,0
"circ_19526",0,0,0,0,0,0,0,0
"circ_19527",2,0,0,3,0,2,0,0
"circ_19528",0,0,0,0,0,0,0,0
"circ_19529",0,0,0,2,0,2,0,2
"circ_1953",0,5,2,5,5,0,0,3
"circ_19530",0,0,4,5,0,0,4,0
"circ_19531",6,11,17,13,6,10,5,8
"circ_19532",0,0,4,0,4,0,5,0
"circ_19533",0,0,0,0,0,0,0,0
"circ_19534",14,11,6,13,16,11,13,5
"circ_19535",0,0,0,0,0,0,0,0
"circ_19536",0,3,0,3,0,7,0,0
"circ_19537",0,0,0,0,0,0,0,0
"circ_19538",0,0,0,0,0,0,0,0
"circ_19539",0,0,0,0,0,0,0,0
"circ_1954",0,0,0,0,0,0,0,0
"circ_19540",0,0,0,0,0,0,0,0
"circ_19541",0,0,0,0,0,0,0,0
"circ_19542",0,0,0,0,0,0,0,0
"circ_19543",0,0,2,0,0,0,0,0
"circ_19544",0,0,0,0,0,0,0,0
"circ_19545",0,0,0,0,2,0,0,0
"circ_19546",0,0,0,0,0,0,0,0
"circ_19547",0,0,0,0,0,0,0,0
"circ_19548",4,0,2,0,2,0,0,0
"circ_19549",0,0,0,0,0,0,0,0
"circ_1955",0,3,0,0,0,0,3,0
"circ_19550",3,0,2,0,2,0,0,2
"circ_19551",0,0,0,0,0,0,0,0
"circ_19552",0,0,0,0,0,0,0,0
"circ_19553",0,0,0,3,0,0,0,0
"circ_19554",0,0,0,0,0,0,0,0
"circ_19555",3,4,8,0,4,0,0,0
"circ_19556",0,0,0,0,0,0,0,0
"circ_19557",0,0,0,0,0,0,0,0
"circ_19558",0,0,0,0,0,0,0,0
"circ_19559",0,0,0,0,0,0,0,0
"circ_1956",0,0,0,0,0,0,0,0
"circ_19560",0,0,0,0,0,0,0,0
"circ_19561",0,0,0,0,0,0,0,0
"circ_19562",2,3,5,3,0,0,0,0
"circ_19563",0,3,0,0,0,0,2,0
"circ_19564",3,0,0,0,5,2,0,0
"circ_19565",0,0,0,3,0,0,0,0
"circ_19566",0,0,0,0,0,0,0,0
"circ_19567",0,0,0,0,0,0,0,0
"circ_19568",0,0,0,2,0,3,5,4
"circ_19569",3,0,0,0,2,0,5,0
"circ_1957",0,0,0,0,0,0,0,0
"circ_19570",2,4,0,0,0,5,0,0
"circ_19571",0,0,0,0,0,0,0,0
"circ_19572",0,0,0,0,0,0,0,0
"circ_19573",0,0,0,0,0,0,0,0
"circ_19574",0,0,0,0,0,0,0,0
"circ_19575",0,0,0,0,0,2,0,0
"circ_19576",0,0,5,0,2,2,0,0
"circ_19577",0,4,0,0,0,0,0,0
"circ_19578",0,0,0,0,3,0,0,0
"circ_19579",6,5,0,2,0,7,2,3
"circ_1958",0,0,0,0,0,0,0,0
"circ_19580",0,0,3,0,0,0,0,0
"circ_19581",0,0,0,0,0,0,0,0
"circ_19582",2,0,2,0,0,0,0,0
"circ_19583",0,0,0,0,0,0,0,0
"circ_19584",0,0,6,0,0,0,0,0
"circ_19585",0,0,0,0,0,0,0,0
"circ_19586",0,0,0,0,0,0,0,0
"circ_19587",2,2,0,5,3,5,4,4
"circ_19588",0,0,0,0,0,0,0,0
"circ_19589",0,0,0,0,0,0,0,0
"circ_1959",0,0,0,0,0,0,0,0
"circ_19590",0,0,0,0,0,0,0,0
"circ_19591",0,0,0,0,0,0,0,0
"circ_19592",11,11,9,2,21,14,11,8
"circ_19593",0,0,2,0,0,0,0,0
"circ_19594",0,0,0,0,0,0,0,0
"circ_19595",0,0,0,0,0,0,0,0
"circ_19596",0,0,3,0,0,0,2,0
"circ_19597",0,3,4,4,0,0,2,0
"circ_19598",0,0,0,0,0,0,0,0
"circ_19599",0,0,0,0,2,0,0,2
"circ_196",0,0,0,0,0,0,0,0
"circ_1960",0,0,0,0,0,0,4,0
"circ_19600",0,0,0,0,0,0,0,0
"circ_19601",0,0,0,0,0,0,0,0
"circ_19602",0,0,4,0,0,0,0,0
"circ_19603",0,0,0,0,0,0,0,0
"circ_19604",0,0,0,0,3,0,0,2
"circ_19605",5,3,2,0,2,3,5,0
"circ_19606",0,0,0,0,0,0,0,0
"circ_19607",0,0,0,0,0,0,0,0
"circ_19608",0,0,0,0,0,0,0,0
"circ_19609",4,7,3,4,9,9,3,5
"circ_1961",7,9,6,5,6,9,3,0
"circ_19610",0,0,0,2,0,0,0,3
"circ_19611",0,0,0,0,0,0,0,0
"circ_19612",0,2,0,2,0,0,0,0
"circ_19613",0,0,0,0,0,0,0,0
"circ_19614",31,35,33,29,47,72,68,45
"circ_19615",0,0,0,0,0,0,0,0
"circ_19616",0,3,0,0,2,0,0,0
"circ_19617",7,0,0,0,0,0,4,0
"circ_19618",0,0,0,0,0,0,0,0
"circ_19619",0,0,0,0,0,0,0,0
"circ_1962",3,2,13,10,11,12,4,2
"circ_19620",0,0,0,0,0,0,0,0
"circ_19621",2,0,0,0,3,4,3,4
"circ_19622",2,3,6,4,0,0,6,2
"circ_19623",0,5,0,0,0,0,0,0
"circ_19624",0,0,0,0,0,0,0,0
"circ_19625",0,0,0,0,0,0,5,0
"circ_19626",0,0,0,0,0,0,2,0
"circ_19627",0,0,0,0,0,0,0,0
"circ_19628",2,0,0,6,0,0,5,5
"circ_19629",0,0,3,0,4,4,4,0
"circ_1963",0,0,0,0,0,0,0,0
"circ_19630",6,4,0,8,3,5,0,3
"circ_19631",0,0,0,0,0,0,0,0
"circ_19632",0,0,0,0,0,0,0,0
"circ_19633",0,0,0,0,4,4,0,0
"circ_19634",4,0,0,7,5,7,8,0
"circ_19635",0,0,0,0,0,0,0,0
"circ_19636",0,0,0,0,0,0,0,0
"circ_19637",0,0,0,0,0,0,0,0
"circ_19638",0,0,0,0,0,0,0,0
"circ_19639",0,0,0,0,0,4,0,0
"circ_1964",0,0,0,0,0,4,0,0
"circ_19640",0,0,0,0,0,0,0,0
"circ_19641",0,0,0,0,0,0,0,0
"circ_19642",0,0,0,0,0,0,0,0
"circ_19643",0,0,0,0,0,0,0,0
"circ_19644",0,3,0,7,0,13,0,6
"circ_19645",22,0,0,0,0,0,0,0
"circ_19646",0,0,0,0,0,0,0,0
"circ_19647",0,0,0,0,0,0,0,0
"circ_19648",0,0,2,0,0,0,0,0
"circ_19649",0,0,0,0,4,0,0,0
