HC16,HC13,HC06,HC03,RRMS18,RRMS16,SPMS10,SPMS03
4,2,13,16,12,3,0,2
0,0,0,0,0,0,0,0
288,289,260,381,343,273,211,211
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
592,630,600,913,750,587,349,457
0,2,0,0,1,1,0,0
546,422,449,658,543,300,356,372
32,34,49,28,29,34,5,20
0,4,1,0,1,2,5,3
1008,980,1148,948,1124,1101,1418,1075
1659,1543,1580,2528,1449,1037,1063,1195
0,0,0,0,0,0,0,0
526,768,430,578,859,832,663,663
4081,3756,1894,2520,3218,3608,3450,2933
0,0,0,0,0,0,0,0
36,11,32,14,10,7,6,32
0,1,0,1,1,3,0,0
0,0,0,0,0,0,0,0
0,3,4,0,1,0,0,6
10,10,7,27,13,5,8,14
1,1,1,4,0,0,1,3
44,54,27,23,36,24,23,21
0,0,0,0,0,0,0,0
3468,2575,3929,3020,3360,3448,3080,3024
0,0,0,0,0,0,0,0
43,37,51,30,28,31,32,40
24,16,19,6,15,11,13,18
2,1,1,1,6,3,1,0
0,0,0,0,0,0,1,0
6,3,4,1,6,5,9,5
0,0,0,0,0,0,0,0
792,982,1062,3241,986,785,989,386
0,1,3,0,1,0,0,2
0,2,0,1,0,0,0,0
16,5,12,15,21,21,22,6
280,446,561,1326,465,439,502,186
0,0,0,0,0,0,0,0
2,2,0,5,3,0,3,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,7,2,1,1,0,1,0
114,73,69,90,85,81,56,83
69,129,85,48,24,136,163,151
0,0,0,0,0,0,0,0
0,0,2,2,1,5,0,0
45,80,87,131,116,64,43,60
3,1,3,8,1,0,0,0
1136,1198,1104,1487,1223,1006,1020,1080
544,524,464,747,560,534,428,357
0,0,0,0,0,0,0,0
29,43,42,55,49,26,21,18
0,0,0,0,0,0,0,0
1,3,0,5,3,0,0,0
69,65,52,85,53,61,16,22
82,71,62,113,79,72,30,41
211,319,256,322,404,288,161,194
8,10,12,11,3,7,6,7
0,8,7,1,3,3,1,1
0,1,0,2,9,2,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
60,82,92,85,72,60,82,81
685,895,795,766,844,513,411,645
641,651,697,651,755,743,619,646
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
949,972,898,1133,1057,913,554,824
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1
1,0,0,0,0,1,0,0
0,2,2,3,3,0,1,1
448,549,477,470,416,287,524,400
14,18,24,19,14,16,8,5
0,1,0,0,0,0,0,0
3,1,2,2,2,0,1,5
2,1,0,2,0,0,2,0
0,4,0,0,4,0,0,2
882,953,738,725,866,970,1132,1099
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,4,4,4,8,8,7,8
0,0,0,1,2,1,0,0
1,0,0,0,0,0,0,0
0,0,3,1,1,6,2,1
0,0,0,0,0,0,0,0
2,0,0,1,2,4,0,0
10,18,15,10,14,24,9,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,1,1,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,2,2,2,0
0,0,0,0,0,0,0,0
226,217,198,258,214,188,312,155
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
35,20,9,69,21,14,13,19
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,3,7,1,2,0,1,2
0,0,0,0,1,0,0,1
3,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
5,21,18,24,21,16,15,12
0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
95,61,46,65,68,82,91,76
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
57,67,86,62,46,35,37,48
32,32,18,36,16,29,8,10
5,5,0,1,1,0,1,1
43,64,32,53,74,75,12,44
6,5,0,3,7,3,1,2
116,114,162,208,151,109,100,145
0,0,0,0,0,0,0,0
7,1,0,6,2,6,1,6
2517,2640,2182,1812,2645,2424,2251,3163
0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
71,94,74,73,57,72,88,102
0,0,0,0,0,0,0,1
2652,2403,2631,2204,2524,3063,3330,2473
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,4,2,0,0,3,1,5
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,0,0,3,0,0,1
0,0,0,0,0,0,0,0
1,2,2,2,0,7,0,3
284,357,307,316,294,239,205,258
0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
729,539,827,495,625,804,853,976
8,4,2,1,6,1,3,7
0,0,0,1,0,0,0,0
8653,8007,7172,8310,8413,9142,8374,7411
883,756,758,953,845,747,532,571
22,20,25,51,34,35,17,15
94,39,62,89,49,35,32,16
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
295,727,422,280,336,257,364,391
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
44,16,40,54,91,20,27,16
9,39,6,13,5,12,23,6
7,6,2,2,9,0,0,11
111,179,135,200,188,204,114,133
0,0,0,0,0,0,0,0
4,3,1,1,2,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0
0,1,0,0,0,0,0,0
110,68,123,237,80,35,104,48
101,98,59,80,120,116,69,124
97,99,121,107,109,76,66,78
0,2,0,0,0,0,1,0
0,0,0,0,0,1,0,0
193,130,148,264,203,218,162,231
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0
484,541,463,731,468,487,532,406
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
16,12,5,16,6,3,5,12
0,2,1,0,1,0,0,0
885,983,904,1180,1158,903,843,907
0,1,0,1,0,0,0,0
301,386,335,344,414,381,363,389
5,0,3,1,2,2,0,0
30,33,49,36,43,29,27,33
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
58,116,116,57,126,132,153,177
0,1,0,1,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,2,1,4,3,0,1
0,1,0,1,0,0,2,0
0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
313,621,185,248,359,209,322,243
4650,4615,4627,5190,5003,4821,4401,4546
799,919,830,932,1039,893,677,814
51,56,44,37,39,23,25,30
0,1,0,1,0,0,1,2
3410,3300,2982,6129,4352,3814,3797,2292
22,21,26,48,21,22,16,11
2,1,4,0,2,1,0,0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,2,0,0,0,0,2,0
0,5,3,1,5,3,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,1,0,2,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0
14,1,7,23,3,1,1,9
1,2,1,1,0,1,0,2
0,0,0,0,0,0,0,0
33,12,30,94,18,23,1,34
0,3,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,2
0,0,0,0,0,0,0,0
2,1,14,5,5,15,5,7
29,5,35,87,29,24,3,51
6,3,0,3,1,1,2,2
158,220,256,191,151,120,181,164
2,6,2,3,1,2,0,5
0,0,0,0,0,0,0,0
175,174,180,184,160,177,127,187
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0
89,77,71,74,58,55,64,60
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
31,27,21,28,34,31,19,18
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
226,238,343,284,312,129,108,140
1,2,2,1,2,0,1,0
0,0,0,0,0,0,0,0
6,3,0,4,1,8,0,0
105,119,86,80,60,75,60,70
26,24,29,35,36,24,19,34
0,0,0,0,0,0,0,0
7,6,4,7,15,1,2,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
34,61,32,40,32,40,35,56
0,0,0,0,0,0,0,0
17,1,1,2,1,5,1,1
577,600,544,592,580,508,498,521
7,9,2,4,4,3,2,5
1117,1036,1077,1184,1085,898,890,1157
248,268,150,348,301,251,221,235
5,18,11,21,18,28,9,10
3041,3837,1786,2709,2766,2390,2523,2402
12,16,12,13,9,23,8,14
0,0,0,0,0,1,3,0
426,419,450,580,403,374,309,426
1,1,3,3,5,0,0,3
6,18,12,23,25,6,9,10
135,94,234,121,46,111,122,341
49,23,19,52,19,35,8,23
440,445,414,466,511,425,312,382
2815,2691,3106,3028,2698,2253,1934,2479
12,9,18,21,11,18,9,9
979,949,1054,1332,1106,794,727,932
1,0,0,0,0,0,0,0
517,458,381,560,588,505,250,323
1972,2652,1637,1658,2332,2575,2403,2302
3,9,3,2,1,8,7,2
0,0,0,1,0,0,0,0
7,2,5,7,14,10,4,6
0,0,0,0,0,0,0,0
63,54,20,48,39,40,37,17
3,13,1,2,3,4,2,11
1918,2286,1885,2775,2749,2841,1827,2050
3605,4881,2680,3572,2173,2488,2625,2257
0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
17,14,27,17,20,13,9,11
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,0
0,3,2,0,0,0,0,0
0,7,3,0,2,19,2,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
11,8,7,4,5,3,3,16
5,18,16,17,20,17,17,15
0,2,1,1,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,0,2,3,0,0,0,7
0,0,0,0,0,0,0,0
5,1,2,2,2,4,1,4
88,66,65,98,89,98,86,72
405,456,415,545,551,362,224,277
1739,1850,1596,2133,1807,1754,1402,1331
182,225,233,238,259,250,240,238
144,179,127,130,188,163,135,169
3,4,1,4,1,1,2,0
2,1,3,6,4,1,2,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
5,4,3,7,5,6,4,4
108,169,92,145,70,143,127,67
1,0,1,0,1,5,3,3
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
30,26,17,35,28,15,16,21
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
60,48,59,83,48,54,20,52
16,0,0,0,0,1,3,0
2,6,15,4,7,4,1,2
2,3,3,7,5,3,7,7
1690,1838,1691,2232,1791,1722,1305,1487
89,137,185,63,22,80,52,92
48,44,84,68,31,30,18,50
268,138,141,115,96,88,204,161
0,0,0,0,0,0,0,0
203,152,256,353,174,73,97,72
3,3,2,4,0,2,3,0
0,0,0,0,0,0,0,0
10,16,47,59,13,8,6,30
0,0,1,1,0,1,0,0
39,47,16,35,22,30,28,17
3,2,3,3,1,1,1,1
22,12,36,16,14,20,28,68
6,0,8,4,3,4,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
27,20,15,25,22,22,19,20
141,182,166,216,248,202,144,182
1071,1247,1135,1389,1143,822,844,938
55,38,49,44,95,48,51,71
36,27,34,62,60,30,13,31
0,0,2,0,0,7,0,2
0,2,0,1,3,3,1,0
101,147,152,70,98,139,204,217
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
37,32,30,48,41,34,31,42
1,1,1,0,1,2,2,0
0,0,1,0,0,0,1,0
0,0,0,0,0,0,0,0
158,262,303,206,371,305,83,92
15,9,13,34,26,17,7,43
0,16,17,22,11,2,1,5
106,117,90,90,135,85,91,92
0,0,0,0,0,0,0,0
1,0,6,7,0,1,0,45
0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,1
0,8,5,6,8,5,0,4
3543,3686,3263,4205,3695,3572,3126,2956
84528,111861,87330,96520,99523,90931,94282,91496
0,0,0,0,0,0,0,0
121,125,115,155,114,71,70,88
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3106,3047,2375,2528,3111,2915,3330,3529
0,0,0,0,0,0,0,0
4,22,8,15,9,11,9,15
36,51,23,49,37,36,38,51
942,1068,975,1041,959,1099,884,976
0,2,0,1,0,1,0,1
672,695,573,788,691,577,435,475
513,473,766,860,734,516,223,343
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
2,2,0,4,2,3,0,3
0,1,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,3,2,1,3,2,5,4
0,0,0,0,1,0,0,0
347,390,333,366,361,295,353,330
17,8,24,16,11,10,10,8
217,179,167,169,144,161,76,108
3,1,0,7,8,7,4,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
31,49,82,78,76,62,20,63
4512,3123,2994,2069,2815,3150,4371,3988
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
604,596,660,595,717,738,630,623
2,3,2,12,8,0,1,8
2500,2536,2471,1970,2574,3197,4944,3138
0,0,0,0,0,0,0,0
2,2,2,12,9,6,7,7
606,654,728,926,755,558,474,618
0,0,0,0,0,0,0,0
422,547,809,393,700,727,764,1120
0,1,2,0,1,4,5,2
1645,1836,2158,1912,1466,1418,890,1343
6,9,7,16,5,6,1,7
31,21,36,18,19,22,11,6
1,6,10,7,5,5,5,10
126,117,47,160,92,140,19,59
771,774,552,1039,778,859,762,567
0,0,0,0,0,0,0,0
3,11,5,14,8,7,2,7
14,6,1,14,12,38,9,3
43,22,18,18,19,32,43,35
3,0,1,1,2,4,1,4
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,11,2,10,10,6,3,2
2,0,0,3,3,2,2,3
0,0,1,0,0,1,3,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
140,96,89,85,87,85,138,58
0,0,0,0,0,0,0,0
8,35,38,27,32,19,32,21
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
50,28,33,58,64,44,9,28
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,5,2,3,2,6,2,1
0,0,0,0,0,0,0,0
165,165,116,102,162,178,219,144
0,0,0,1,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5420,4481,4278,4919,4317,4345,3519,3479
1,3,2,1,1,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
866,926,770,1162,1030,849,582,808
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22,20,20,14,33,8,12,6
0,0,0,0,0,0,0,0
213,210,216,307,302,214,228,177
62,70,102,93,91,82,48,105
266,319,299,356,398,359,325,307
150,144,131,200,165,105,76,120
0,1,0,0,0,0,0,0
324,369,325,355,360,381,279,319
60,49,61,96,86,76,39,36
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,1,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
3,1,0,0,1,0,0,0
0,0,0,0,0,0,0,0
2,1,1,0,4,0,4,4
0,0,0,0,0,0,0,0
69,50,75,45,60,83,103,71
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
1,3,0,1,0,0,0,1
46,58,37,66,83,29,23,47
1897,2274,2059,2621,2480,1969,1861,2036
12,3,1,7,4,5,7,1
0,2,0,0,1,1,0,0
0,0,0,0,0,0,0,0
11,7,4,9,8,3,1,6
0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10,20,15,27,14,12,13,20
342,441,537,552,429,293,264,327
2,3,3,7,0,6,1,3
6600,6996,6333,6306,7698,8163,8539,7533
95,105,110,86,94,101,57,101
3,9,8,12,16,7,7,10
1,2,0,1,0,0,1,1
718,800,769,1014,819,717,577,748
1,2,2,1,1,0,1,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
187,245,223,273,293,203,172,176
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
2,6,1,2,0,3,9,3
0,0,0,0,0,0,0,0
26,32,31,30,38,21,21,25
0,1,0,0,1,1,2,0
0,1,0,0,0,0,0,0
6,6,5,8,8,2,7,5
0,8,10,4,16,4,2,8
0,3,0,0,2,0,1,1
3,1,3,4,4,3,3,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
542,668,522,673,703,481,473,496
0,0,0,0,0,0,0,0
126,191,204,253,214,219,123,162
0,0,0,0,0,0,0,0
5,5,0,8,5,13,8,2
0,0,0,0,2,0,0,0
351,239,339,321,286,302,518,408
155,174,169,276,210,186,137,130
35,59,38,66,41,29,31,34
2,0,0,0,0,1,3,1
0,0,0,0,0,0,0,0
701,807,708,853,1110,1113,1291,771
6397,6660,5633,5983,6431,5918,4480,6248
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,2,3,0,0,8,2,1
0,0,0,0,0,0,0,0
3,2,0,2,4,7,4,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0
1,3,1,1,3,1,3,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,2,0,0,1,1,0,0
111,171,166,145,133,132,78,147
92,85,67,53,57,110,124,64
53,21,67,40,63,106,84,60
0,0,0,0,0,0,0,0
0,2,1,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
161,176,225,196,157,193,164,175
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,9,0,6,0,4,3,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,3,0,0
75,96,57,86,94,95,64,65
4,2,4,7,2,2,1,2
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
1,0,0,2,2,1,0,0
0,0,0,0,0,0,0,0
4,4,3,3,4,3,1,1
1,0,1,0,0,1,0,0
5283,5830,4998,5554,5418,5404,4475,4947
809,1245,686,1157,1156,987,811,1111
0,0,0,0,2,2,0,3
3,1,1,0,3,2,0,0
637,973,534,802,989,733,701,736
1,0,0,0,3,1,0,1
0,0,0,0,0,0,0,0
1537,1676,1761,2090,1821,1637,1215,1430
1056,944,927,1760,1366,1397,996,1010
1193,928,1155,2440,1107,1086,463,664
12,16,9,3,5,8,7,12
0,0,0,0,0,0,0,0
1,19,10,11,12,3,2,6
454,386,415,499,433,355,216,283
0,0,0,1,0,4,0,0
0,0,0,0,0,0,0,0
2,3,0,0,0,0,1,0
0,0,0,0,0,0,0,0
33,28,14,22,21,8,17,6
0,0,0,0,0,0,0,0
0,0,0,1,0,0,1,0
0,2,5,11,10,6,3,11
1299,1507,1550,1738,1467,1192,1110,989
3,4,9,8,13,2,10,9
422,521,504,652,557,310,401,485
5,31,19,24,10,53,8,14
1,5,0,0,1,3,8,2
40,20,28,36,66,23,20,46
15,28,29,54,28,41,8,10
0,0,0,0,0,0,0,0
30,39,37,24,31,47,26,33
15,12,12,12,10,13,4,1
0,4,0,1,0,0,0,0
0,0,0,0,0,0,0,0
2,0,0,2,5,9,0,5
2625,2945,2592,3044,2864,2640,2263,2465
0,0,0,0,0,0,0,0
0,0,2,0,0,0,0,0
0,0,0,0,0,0,0,0
3,3,9,7,5,3,5,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
387,413,423,576,575,421,202,343
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,1,4,7,2,1,3
168,175,139,193,171,160,173,223
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,0,1,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,12,2,6,4,1,7,10
2,4,0,1,4,2,2,0
0,0,0,0,0,0,0,0
3,3,0,5,4,0,2,0
0,0,0,0,0,0,0,0
501,607,654,864,666,515,446,466
1442,1890,1579,1864,2347,1848,1348,1879
0,0,0,0,0,0,0,0
5,0,0,3,0,1,0,0
3,1,8,3,7,9,1,4
3468,4035,3305,4817,4744,4480,2413,2312
6412,6548,6304,8250,7846,6964,7583,4455
2011,1889,2064,2048,1803,1564,1410,1732
0,0,0,0,0,0,0,0
1799,2277,1634,1860,2053,1815,1807,1843
1,1,2,3,2,0,5,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
15,9,9,15,22,12,8,14
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27,40,44,40,52,38,41,43
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4,0,0,2,1,2,1,1
391,437,269,372,506,306,291,396
26,31,22,35,34,24,10,28
66,77,85,108,69,69,43,63
3,6,6,7,4,9,3,3
0,0,0,1,4,0,0,0
2,0,0,1,0,1,0,0
8036,6852,8061,6203,7906,9595,8316,8365
0,0,1,1,0,0,0,0
0,0,0,0,0,0,0,0
6,6,8,3,5,1,4,5
1,1,1,1,2,1,0,0
80,57,91,130,134,96,149,156
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,4,2,1,1,1,2,3
2,3,2,1,2,3,2,5
5,7,3,3,7,6,3,3
783,761,522,647,675,745,722,717
4,20,12,54,20,7,13,16
1,3,1,1,1,1,2,0
8,15,18,10,10,9,9,7
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
7,13,11,29,22,14,4,14
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,3,4,4,4,4,5,2
0,1,0,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
18,16,17,18,34,17,12,25
0,0,0,0,0,0,0,0
1018,1077,1036,1366,1276,1067,844,834
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
42,40,44,56,45,47,19,25
4,4,5,5,4,5,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
70,90,54,82,64,67,111,52
0,0,0,0,0,1,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
27,32,6,23,36,21,24,20
49,58,62,79,109,73,56,67
10,15,4,6,10,6,6,4
58,94,57,51,74,59,46,31
0,0,0,3,0,0,0,0
1465,1747,1605,2020,1695,1605,1063,1166
535,411,552,640,548,597,403,360
0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
10,7,3,3,2,6,3,0
0,3,3,2,1,2,2,2
1013,959,945,829,1298,1447,1195,1292
1,0,0,1,0,1,0,0
22,17,23,36,23,15,25,14
232,260,260,360,298,205,153,172
17,40,31,33,33,21,9,10
9,24,9,10,12,7,8,12
0,0,0,0,0,0,0,0
61,78,78,152,67,46,98,64
0,0,3,0,0,0,0,0
21,24,11,21,15,27,16,23
0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0
20,20,9,19,13,22,22,19
0,0,0,0,0,0,0,0
49,36,38,53,93,56,43,48
2,0,0,0,0,0,0,0
1,0,0,1,0,4,0,1
42,50,61,172,70,49,47,56
5,0,8,4,6,1,1,7
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
29,35,23,36,19,12,13,11
0,0,0,0,0,0,0,0
2,3,6,4,5,4,2,0
12,19,9,24,19,17,2,12
43,41,23,26,20,50,30,43
83,93,60,78,105,82,95,60
2171,2637,1937,2103,2118,2682,2624,1745
1113,1282,1299,1436,1493,1471,1002,1125
557,675,917,883,843,655,631,614
713,777,643,1166,801,1094,597,470
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
4394,3876,4059,3250,3780,4991,4804,3654
0,0,1,0,0,0,0,0
2,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,1,4,4,2,0
0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0
0,0,0,0,0,0,0,0
2,1,1,2,2,0,0,0
0,0,0,0,0,0,0,0
0,0,3,2,0,3,0,0
4,0,1,0,2,1,1,0
6,10,10,8,17,9,9,8
0,0,0,0,1,0,0,0
0,0,0,0,0,2,0,0
47,71,80,78,92,50,72,42
0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0
149,305,69,72,115,380,103,11
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
168,178,291,198,148,138,133,181
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,2,0,0,0,1,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
288,365,283,354,295,209,187,286
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
5,30,3,0,21,8,12,7
0,0,0,0,0,0,0,0
