 HC16 HC13 HC06 HC03 RRMS18 RRMS16 SPMS10 SPMS03
circ_10055 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10056 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10057 2.30651274624787 2.2345863644131 1.44529893984626 2.24727633729181 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10058 2.30651274624787 2.48499964588193 2.10537182139974 2.10762719347183 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10059 1.44529893984626 1.44529893984626 1.44529893984626 2.50388319209215 2.29815566762205 2.34469567809889 1.44529893984626 1.44529893984626
circ_1006 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10060 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.06202410661995 1.44529893984626 2.1198162849926 1.44529893984626
circ_10061 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.46310654860603 1.44529893984626 1.44529893984626
circ_10062 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10063 2.30651274624787 1.44529893984626 2.37527791343988 2.24727633729181 2.29815566762205 2.57477530201192 1.44529893984626 2.45395982857611
circ_10064 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.7181796531148
circ_10065 1.44529893984626 1.44529893984626 2.37527791343988 1.44529893984626 1.44529893984626 2.34469567809889 1.44529893984626 1.44529893984626
circ_10066 1.44529893984626 1.44529893984626 1.44529893984626 2.37927866072953 1.44529893984626 1.44529893984626 1.44529893984626 2.30675432165502
circ_10067 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10068 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10069 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.14992762238624
circ_1007 1.44529893984626 2.36323582552741 1.44529893984626 1.44529893984626 1.44529893984626 2.08814497158871 2.52921582323724 1.44529893984626
circ_10070 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10071 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.30675432165502
circ_10072 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10073 2.45365838504429 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.08814497158871 1.44529893984626 1.44529893984626
circ_10074 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10075 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10076 1.44529893984626 2.59944374151362 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10077 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10078 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10079 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1008 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10080 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10081 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10082 2.1497557807242 1.44529893984626 2.37527791343988 1.44529893984626 2.18334040422016 2.34469567809889 1.44529893984626 2.45395982857611
circ_10083 1.44529893984626 2.2345863644131 2.10537182139974 1.44529893984626 1.44529893984626 2.08814497158871 1.44529893984626 1.44529893984626
circ_10084 2.1497557807242 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10085 1.44529893984626 2.09858602447164 1.44529893984626 2.24727633729181 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10086 2.1497557807242 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10087 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10088 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10089 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.18334040422016 1.44529893984626 1.44529893984626 1.44529893984626
circ_1009 2.1497557807242 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.64908069322971 1.44529893984626
circ_10090 1.44529893984626 1.44529893984626 2.24410917888713 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10091 5.08487991142526 5.37920916922961 5.5837162301713 5.80584633090458 5.28059867097239 5.98474666958624 4.91499350100073 4.99674494922161
circ_10092 3.0522499178761 3.60204707320161 3.42052575936542 3.70613484739545 3.89220243666805 2.8725993656667 3.39883786879015 3.58697700660563
circ_10093 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 2.21995282880718 1.44529893984626 1.44529893984626
circ_10094 2.30651274624787 1.44529893984626 1.44529893984626 2.10762719347183 2.06202410661995 1.44529893984626 2.1198162849926 1.44529893984626
circ_10095 1.44529893984626 1.44529893984626 1.44529893984626 2.37927866072953 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10096 2.30651274624787 2.36323582552741 2.49917937516184 1.44529893984626 2.61085962003679 1.44529893984626 1.44529893984626 2.30675432165502
circ_10097 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10098 1.44529893984626 1.44529893984626 2.24410917888713 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10099 1.44529893984626 2.09858602447164 2.49917937516184 1.44529893984626 1.44529893984626 1.44529893984626 2.52921582323724 2.30675432165502
circ_101 1.44529893984626 1.44529893984626 2.37527791343988 2.50388319209215 2.18334040422016 2.34469567809889 2.26440638953303 1.44529893984626
circ_1010 2.94744226410841 2.80804544287449 3.34580419336094 2.37927866072953 2.95808561478695 2.67977523153432 2.64908069322971 2.7181796531148
circ_10100 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10101 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10102 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 2.21995282880718 1.44529893984626 1.44529893984626
circ_10103 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10104 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10105 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10106 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10107 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10108 1.44529893984626 2.2345863644131 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10109 2.59068189101265 2.2345863644131 2.72433139386712 2.24727633729181 2.95808561478695 2.57477530201192 3.31945077187627 1.44529893984626
circ_1011 2.8362986155223 3.91147266709909 4.32477577557319 3.57184855929183 4.18135400315202 4.46851164391684 4.34810526771312 3.33694066400154
circ_10110 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10111 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10112 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10113 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10114 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.08814497158871 1.44529893984626 1.44529893984626
circ_10115 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10116 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 2.21995282880718 1.44529893984626 2.30675432165502
circ_10117 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10118 1.44529893984626 2.48499964588193 1.44529893984626 2.50388319209215 2.40783545575482 1.44529893984626 2.26440638953303 1.44529893984626
circ_10119 1.44529893984626 2.2345863644131 1.44529893984626 1.44529893984626 2.18334040422016 1.44529893984626 2.1198162849926 2.14992762238624
circ_1012 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10120 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10121 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10122 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.06202410661995 1.44529893984626 1.44529893984626 1.44529893984626
circ_10123 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.1198162849926 1.44529893984626
circ_10124 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10125 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10126 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.14992762238624
circ_10127 2.30651274624787 2.80804544287449 2.10537182139974 2.37927866072953 2.18334040422016 2.21995282880718 2.76122941890422 2.7181796531148
circ_10128 2.59068189101265 1.44529893984626 2.24410917888713 2.83314431337814 2.18334040422016 1.44529893984626 2.1198162849926 2.45395982857611
circ_10129 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1013 2.1497557807242 2.09858602447164 3.01600337871619 2.10762719347183 2.40783545575482 2.08814497158871 3.15082782440614 2.30675432165502
circ_10130 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10131 2.1497557807242 2.36323582552741 1.44529893984626 1.44529893984626 1.44529893984626 2.57477530201192 2.400877909499 2.7181796531148
circ_10132 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10133 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10134 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10135 2.8362986155223 2.59944374151362 2.72433139386712 2.24727633729181 3.10963841142172 2.57477530201192 2.52921582323724 2.59103129818483
circ_10136 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.45395982857611
circ_10137 2.30651274624787 1.44529893984626 2.24410917888713 1.44529893984626 1.44529893984626 1.44529893984626 2.400877909499 2.14992762238624
circ_10138 2.1497557807242 2.48499964588193 2.10537182139974 2.24727633729181 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10139 1.44529893984626 1.44529893984626 2.10537182139974 1.44529893984626 1.44529893984626 2.21995282880718 1.44529893984626 1.44529893984626
circ_1014 1.44529893984626 2.2345863644131 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10140 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10141 1.44529893984626 1.44529893984626 1.44529893984626 2.24727633729181 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10142 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10143 1.44529893984626 1.44529893984626 2.24410917888713 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10144 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10145 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10146 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10147 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10148 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10149 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1015 4.26893033384813 4.43504275565816 4.37493908650994 4.71461464581773 4.71526349214502 3.97339316890429 4.45149784914249 4.44336655359996
circ_10150 1.44529893984626 2.36323582552741 1.44529893984626 1.44529893984626 2.29815566762205 1.44529893984626 1.44529893984626 1.44529893984626
circ_10151 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.21995282880718 1.44529893984626 1.44529893984626
circ_10152 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10153 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10154 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10155 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10156 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10157 2.30651274624787 1.44529893984626 1.44529893984626 1.44529893984626 2.06202410661995 1.44529893984626 2.1198162849926 1.44529893984626
circ_10158 1.44529893984626 2.59944374151362 1.44529893984626 2.50388319209215 2.79295354232038 2.77881436553192 3.23690321879813 1.44529893984626
circ_10159 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1016 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10160 2.8362986155223 2.90378940533261 2.72433139386712 3.50164201238205 3.03538348885806 2.67977523153432 3.06079087484385 2.7181796531148
circ_10161 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10162 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10163 2.1497557807242 2.70685157106963 2.10537182139974 1.44529893984626 2.61085962003679 2.46310654860603 1.44529893984626 2.30675432165502
circ_10164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10165 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.21995282880718 1.44529893984626 1.44529893984626
circ_10166 2.71778987345136 2.99474219395107 2.61538625184111 2.10762719347183 2.61085962003679 3.0467908739461 2.52921582323724 3.05273608468557
circ_10167 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.26440638953303 2.45395982857611
circ_10168 1.44529893984626 2.2345863644131 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10169 1.44529893984626 2.09858602447164 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_1017 2.30651274624787 2.99474219395107 3.01600337871619 2.62066937845466 2.51215007217023 2.77881436553192 2.400877909499 2.83672387079837
circ_10170 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10171 1.44529893984626 1.44529893984626 1.44529893984626 2.24727633729181 1.44529893984626 2.46310654860603 2.1198162849926 1.44529893984626
circ_10172 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 2.14992762238624
circ_10173 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10174 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
circ_10175 2.30651274624787 2.2345863644131 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626 1.44529893984626
