,logFC,logCPM,LR,PValue,DE,FDR
10667,0.180102556139757,-2.91284376742896,0.0059072130288329,0.938736194819671,0,1
11831,0.180102556139757,-2.91284376742896,0.0059072130288329,0.938736194819671,0,1
13979,0.180102556139757,-2.91284376742896,0.0059072130288329,0.938736194819671,0,1
22124,0.180102556139757,-2.91284376742896,0.0059072130288329,0.938736194819671,0,1
733,0.0284083823026582,0.639502353124359,0.00589760444175225,0.9387859425533,0,1
7647,-0.358644731579714,-2.75549244220096,0.00580010140086751,0.939293081074941,0,1
21586,0.0521625199158023,-1.34207643250428,0.00579621440936684,0.939313386850877,0,1
20840,0.105981970330285,-2.05191571867074,0.00576589712196807,0.939472000976547,0,1
4105,0.0400132209942951,-0.838593005797044,0.00576443412527006,0.939479665684799,0,1
1229,0.0678712533178764,-1.6540245545012,0.00572457380211588,0.939688873482215,0,1
5189,0.148500202546983,-2.13214986948876,0.0056851431086038,0.939896548330179,0,1
558,-0.166634785631767,-2.58475210903744,0.00568170407123469,0.939914695454448,0,1
9338,0.12324616552869,-2.16266393815557,0.00567575887774478,0.939946080104241,0,1
22327,-0.120967134338486,-2.29823267120402,0.00567188705964661,0.939966528303672,0,1
20083,-0.128949796362302,-2.21130426369831,0.00564106795959241,0.940129543879416,0,1
6450,-0.0400850670798149,-0.885890791708868,0.00559903298515518,0.94035260872352,0,1
3050,0.11841170376073,-2.08052738881098,0.00557851924245156,0.940461773670955,0,1
15048,-0.356610609538358,-2.61418931470318,0.00555950117048809,0.940563159768977,0,1
17570,-0.356610609538358,-2.61418931470318,0.00555950117048809,0.940563159768977,0,1
2552,0.207899387666727,-2.4054914925531,0.00547704747998701,0.941004753891698,0,1
11215,-0.0441918706210465,-1.11648508428294,0.00544535706546512,0.9411753654416,0,1
3675,-0.373783498316422,-2.67680119442086,0.00539582809144568,0.941443017190177,0,1
7899,-0.373783498316422,-2.67680119442086,0.00539582809144568,0.941443017190177,0,1
12447,-0.0266728295024646,0.743524978165408,0.00539336207215291,0.941456375628546,0,1
1830,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
1957,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
2734,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
3211,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
5589,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
6461,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
9480,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
12452,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
13587,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
18609,0.338916748390894,-2.82542404234932,0.00534613691456798,0.941712789488227,0,1
18634,0.032464545282707,-0.325229273367252,0.00534162812716321,0.94173732985071,0,1
19992,0.0613147421088752,-1.60761728795378,0.00533297635680019,0.941784448757581,0,1
20723,-0.268376091808694,-2.40045276845183,0.00532680667912899,0.941818073270608,0,1
4124,0.135893233241989,-2.45090092246822,0.0053015508283778,0.94195592122866,0,1
8485,-0.0341808674182355,-0.520936292225425,0.00526510081360998,0.942155450890219,0,1
8439,0.27907918335504,-2.70718659331211,0.00523249926965619,0.942334502810356,0,1
8573,0.27907918335504,-2.70718659331211,0.00523249926965619,0.942334502810356,0,1
22294,0.27907918335504,-2.70718659331211,0.00523249926965619,0.942334502810356,0,1
5608,-0.337347617357172,-2.76115589913398,0.00518908145868568,0.942573831975261,0,1
7706,-0.337347617357172,-2.76115589913398,0.00518908145868568,0.942573831975261,0,1
8744,-0.337347617357172,-2.76115589913398,0.00518908145868568,0.942573831975261,0,1
15121,0.113443711535138,-2.19925082436183,0.0051817592796386,0.942614292587763,0,1
12281,-0.0252752979105898,2.57406924086531,0.0051080655636544,0.943023117280844,0,1
9979,0.227936747690459,-2.5002095906224,0.00510756504527166,0.943025904065162,0,1
14895,0.0641519445069836,-1.64961460180596,0.00509769499661772,0.943080886548125,0,1
15238,-0.130427334124725,-2.32347155940078,0.00506850457811581,0.943243809675351,0,1
8414,0.112446475387288,-2.25960798313919,0.00505486481138728,0.943320100170324,0,1
18017,-0.0761908075523369,-1.80035231089512,0.00504400408376604,0.943380920841843,0,1
20212,-0.0248752902634748,1.07719070459984,0.00502798572363439,0.943470744774149,0,1
9958,0.0795604175849453,-1.93891739760192,0.00500634784290011,0.943592309145543,0,1
12021,-0.166568517793442,-2.66985361401971,0.00498726468691491,0.943699740033723,0,1
15090,-0.12846826118972,-2.40093956809418,0.00498718220052119,0.943700204848587,0,1
815,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
2310,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
8462,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
9111,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
13831,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
16391,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
18452,0.244018043413993,-2.86248489309509,0.00498016794791978,0.943739744646352,0,1
7572,0.0707095905353757,-1.79150742231894,0.00496052793950597,0.943850605764489,0,1
12566,0.158694719487202,-2.62120816109745,0.00495041161867804,0.943907794992495,0,1
1256,0.338931627763607,-2.68698728430725,0.00494312020343157,0.943949050988011,0,1
11912,0.244939675623036,-2.58621979652127,0.0049150101780997,0.944108388903655,0,1
20921,0.244939675623036,-2.58621979652127,0.0049150101780997,0.944108388903655,0,1
15030,0.0457391689564574,-1.25325958092151,0.00490097698638081,0.944188105525315,0,1
11656,-0.113186396061393,-2.149707766474,0.00488638298380684,0.944271129624727,0,1
12646,0.0586011660938128,-1.58092797774548,0.00481807603777096,0.944661388975019,0,1
20575,-0.222385176587105,-2.29853900003532,0.00481287078279635,0.944691241902659,0,1
817,-0.35687876088526,-2.79218183322766,0.00479142582382597,0.944814403411195,0,1
11804,-0.35687876088526,-2.79218183322766,0.00479142582382597,0.944814403411195,0,1
17126,-0.35687876088526,-2.79218183322766,0.00479142582382597,0.944814403411195,0,1
19030,-0.35687876088526,-2.79218183322766,0.00479142582382597,0.944814403411195,0,1
1631,-0.0703331308148818,-1.81446154046694,0.00476921006177466,0.944942284154142,0,1
8044,-0.133071851189987,-2.45610784297707,0.0047675073115272,0.944952098042777,0,1
19347,-0.103978917843207,-2.09817338981724,0.00472572084787259,0.945193490704803,0,1
4103,0.200222181858824,-2.09758731784531,0.00472057965614425,0.945223264375611,0,1
15989,-0.305546395966449,-2.63598614956041,0.00471700293385435,0.945243987500178,0,1
14667,-0.0799271847048574,-1.90676416034413,0.00469920854274242,0.945347203716807,0,1
15864,0.069145380356124,-1.78713696824046,0.00465841184114435,0.945584588266075,0,1
1492,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
2005,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
2787,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
3308,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
6605,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
9008,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
9260,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
10674,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
14796,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
18506,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
20338,-0.162313193084967,-2.84726823510953,0.0046548118375862,0.945605585728587,0,1
12126,0.212873779056063,-2.49598793882458,0.00461767191787565,0.945822686871674,0,1
3800,0.14106010890799,-2.50274137968202,0.00461765917457946,0.94582276151275,0,1
21258,0.245634770553356,-2.62467237776794,0.0046153297689262,0.945836407236515,0,1
13067,0.116828042572072,-2.32168673228804,0.00459318093222105,0.945966328968061,0,1
4196,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
10840,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
14465,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
14783,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
15788,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
17389,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
18498,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
19078,-0.161408599928675,-2.82090166614123,0.00455900560262101,0.94616741523749,0,1
15310,-0.271379679718688,-2.45438474329825,0.00454959169460878,0.946222939189199,0,1
22091,0.282751616593571,-2.55495143740862,0.00453849103400028,0.946288485930859,0,1
19657,-0.0261687162441983,0.407901545617057,0.0045265208351335,0.946359257384247,0,1
4783,-0.139355343081534,-2.48437368990882,0.00452011890848336,0.94639714610221,0,1
4825,-0.139355343081534,-2.48437368990882,0.00452011890848336,0.94639714610221,0,1
15744,0.0441666707881691,-1.22042900508017,0.00448910485139642,0.946581080282019,0,1
22090,-0.0488993928447077,-1.43555261177727,0.00444129435085827,0.946865883487147,0,1
20226,0.151497092395193,-2.64076832512191,0.0044394928620014,0.946876644835614,0,1
610,-0.12051384264367,-2.40099851895633,0.0043829534882569,0.947215509196536,0,1
18257,-0.03590303179754,-2.32408204684101,0.00436845917628226,0.947302732707418,0,1
12685,-0.0407835175830246,-2.30078305089434,0.0043228629940506,0.947578072176188,0,1
6369,0.0245582118697775,0.50251171738738,0.00427712972234673,0.947855708381956,0,1
10614,-0.145401389054383,-2.58581137639488,0.00421759414849321,0.948219378272489,0,1
9170,0.0886233048977639,-1.95649011070778,0.00420211398265913,0.948314359587885,0,1
21531,0.128965912691683,-2.00791662049661,0.00419903245470721,0.948333287807324,0,1
922,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
987,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
4791,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
7476,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
14653,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
18489,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
18654,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
20408,-0.15728898679678,-2.79124732802247,0.00416691096849076,0.948531010135256,0,1
12715,0.155063191324003,-2.74142636890061,0.00413908329445056,0.948702921646057,0,1
15990,0.155063191324003,-2.74142636890061,0.00413908329445056,0.948702921646057,0,1
21141,0.155063191324003,-2.74142636890061,0.00413908329445056,0.948702921646057,0,1
21376,0.155063191324003,-2.74142636890061,0.00413908329445056,0.948702921646057,0,1
16313,0.135591044327,-2.530561560156,0.00412441236482897,0.948793788139671,0,1
8225,0.144325896523625,-2.59586255598715,0.00410761286540207,0.948898037765396,0,1
12071,0.0256851959760152,0.125563440666608,0.0040862014058809,0.949031217767572,0,1
5655,0.133727005812684,-2.53391130520531,0.00407788492438232,0.949083041005843,0,1
11948,-0.0220254335590621,1.53684433452458,0.00407458308469,0.949103630769521,0,1
21714,0.0921357978924782,-2.11109482580479,0.00405671442788869,0.949215202575738,0,1
15356,0.11622912127702,-2.09399933239914,0.00402959239382028,0.949385024933271,0,1
9513,0.267117267102809,-2.56003895135992,0.00400301682119864,0.949551983166929,0,1
399,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
2500,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
3204,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
3433,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
5644,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
11521,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
13086,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
17487,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
18820,-0.321691482229649,-2.85543085656167,0.00399822962334184,0.949582117314632,0,1
13962,0.178158449661905,-2.25357971344499,0.00399000514290648,0.949633930569082,0,1
2691,-0.00655170834033674,-2.3653476996425,0.00398740567229439,0.949650318075176,0,1
1080,-0.136033641150289,-2.56776424336991,0.00397485392042096,0.949729522033504,0,1
16990,0.122123037986148,-2.41388452729158,0.0039742052330487,0.949733618784663,0,1
1251,-0.329357303224995,-2.69063514982277,0.00397159156349236,0.94975012867991,0,1
2395,-0.329357303224995,-2.69063514982277,0.00397159156349236,0.94975012867991,0,1
11667,-0.329357303224995,-2.69063514982277,0.00397159156349236,0.94975012867991,0,1
19544,-0.329357303224995,-2.69063514982277,0.00397159156349236,0.94975012867991,0,1
19574,0.131482811606234,-2.54899489138509,0.00394998200013275,0.949886840371373,0,1
15328,0.227472279683077,-2.43581450963102,0.00394508440481545,0.949917876882258,0,1
1454,-0.0376259654234549,-1.08103891447404,0.00392163361759579,0.950066755409411,0,1
15852,0.0226999190590549,0.733245322585446,0.00390411491466303,0.950178265628896,0,1
7715,-0.0495900813872413,-1.55098187246944,0.00390169240533389,0.950193705160077,0,1
22598,0.0525656684195868,-1.48970205801065,0.00387770665995557,0.950346835461523,0,1
11829,0.120122509823878,-2.44775930942494,0.00387424860150487,0.950368951641608,0,1
1939,0.23259494816025,-2.75057368797636,0.00385709709377213,0.950478791678102,0,1
7393,0.23259494816025,-2.75057368797636,0.00385709709377213,0.950478791678102,0,1
13111,0.23259494816025,-2.75057368797636,0.00385709709377213,0.950478791678102,0,1
13453,0.23259494816025,-2.75057368797636,0.00385709709377213,0.950478791678102,0,1
18263,0.23259494816025,-2.75057368797636,0.00385709709377213,0.950478791678102,0,1
21652,0.23259494816025,-2.75057368797636,0.00385709709377213,0.950478791678102,0,1
11062,0.29934615991923,-2.69772884526061,0.00383180012916728,0.950641244487624,0,1
11175,0.29934615991923,-2.69772884526061,0.00383180012916728,0.950641244487624,0,1
15823,0.29934615991923,-2.69772884526061,0.00383180012916728,0.950641244487624,0,1
19163,0.29934615991923,-2.69772884526061,0.00383180012916728,0.950641244487624,0,1
21474,0.29934615991923,-2.69772884526061,0.00383180012916728,0.950641244487624,0,1
15835,-0.0223755026643861,0.889230706335649,0.00380805116761529,0.950794246898788,0,1
18229,-0.0601552185109342,-1.71913225370701,0.00379210791708928,0.950897229926359,0,1
20248,-0.121371874170186,-2.4081759098339,0.00376494974068464,0.95107315571497,0,1
20322,-0.136268112166982,-2.59708427826043,0.00372761036233937,0.951316076617727,0,1
14487,-0.0798188626132266,-2.04951046682902,0.00372182477355665,0.951353825332973,0,1
1323,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
5853,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
6205,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
6234,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
12316,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
12691,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
13544,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
15698,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
16087,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
16715,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
16789,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
22215,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
22729,-0.145623640149922,-2.92409176976113,0.00370480234320314,0.951465061181039,0,1
8489,-0.0988883633582419,-2.20622126714598,0.00366456099445767,0.951729049135909,0,1
13516,0.0467416139131096,-1.56534798406394,0.00366043625343515,0.951756189941392,0,1
12669,-0.0214373684423563,2.78437674425277,0.0036415520897688,0.951880644214443,0,1
10285,-0.0434947790158536,-1.43361682054659,0.00363870039361558,0.951899466166283,0,1
10423,-0.0269631489618869,-0.268863456864296,0.00363126411021808,0.951948582459282,0,1
18686,-0.0527340656408657,-1.65876229465662,0.00362226842377567,0.952008066043934,0,1
3225,0.0235730428142886,0.178443088924503,0.00359161502247307,0.952211319022671,0,1
10129,0.0355446508572452,-1.02928578079591,0.00347456961050696,0.95299553321541,0,1
4253,-0.230176448083568,-2.51857759150566,0.00346087043920917,0.953088179830211,0,1
11799,-0.11734552497349,-2.4697526988832,0.00345065646509735,0.953157376074669,0,1
17248,-0.123948107605571,-2.48289605005107,0.00344957824076708,0.9531646866756,0,1
17832,-0.11148479949091,-2.48083492517954,0.0034470331782952,0.953181947313811,0,1
20053,0.0321782688390052,-2.13435549031705,0.00344590943305434,0.953189570599708,0,1
18124,0.199981832105858,-2.59992115581009,0.00342095906797724,0.953359151821708,0,1
7930,-0.138046359641955,-2.67524431133224,0.00341027455930154,0.953431961396006,0,1
21846,-0.138046359641955,-2.67524431133224,0.00341027455930154,0.953431961396006,0,1
8003,-0.296355893929615,-2.64641544964953,0.00334146007494063,0.953903665693793,0,1
13279,-0.296355893929615,-2.64641544964953,0.00334146007494063,0.953903665693793,0,1
14214,-0.037898989996867,-1.27816598030234,0.00333450601746232,0.953951603869598,0,1
14369,0.0309546779435969,-0.644381993985568,0.00330347979707035,0.954166098416345,0,1
4562,0.106343619208692,-2.38047256684536,0.00330198403678095,0.95417646458396,0,1
19083,-0.0931309165600832,-2.2880711240609,0.00329974069185823,0.954192016204255,0,1
3254,0.0453102413130136,-1.52778608709202,0.00329956697651301,0.954193220678585,0,1
19089,-0.250455210562686,-2.61497777496166,0.00328468009345428,0.954296558947831,0,1
16141,0.0621777034498866,-1.86871302978633,0.00326829459315903,0.954410571950796,0,1
2934,0.175286112593407,-2.50902793464232,0.00326782839984219,0.954413819990645,0,1
9624,-0.0436346879333603,-1.49971390759118,0.0032545482402333,0.954506442701762,0,1
5525,0.0573053249746537,-1.77625272148191,0.00321788978891835,0.954763106274923,0,1
7261,0.17601640760574,-2.53490570833166,0.00321191003106236,0.954805112327925,0,1
14840,0.196310728809977,-2.63852973002381,0.00319001194534518,0.954959275835629,0,1
2629,-0.0323478228996326,-1.0331870510327,0.00315301329377604,0.955220959074221,0,1
4244,0.0682053503085732,-2.06519723349703,0.00313163902948688,0.955372836732407,0,1
3816,-0.0305411906537206,-2.0028814760965,0.00310960665182947,0.955529935882275,0,1
17818,-0.0292166505436814,-0.854761026181702,0.00306610479657365,0.955841768488567,0,1
12034,0.0881531436400571,-2.19573462599903,0.00306442893870607,0.955853825717104,0,1
306,0.0822185976316912,-2.16117843504212,0.00303923903024916,0.956035458581435,0,1
17819,-0.0431086678555274,-1.56948843586624,0.00303626370612164,0.956056962054587,0,1
19628,0.127178512682117,-2.64574757218023,0.00303200313404206,0.956087772772575,0,1
1901,-0.0981595003945433,-1.76216874444581,0.00301392556366054,0.956218744535148,0,1
9741,-0.0384345603088516,-1.2820206404823,0.00289240489746057,0.957109581217903,0,1
6045,0.258701916789944,-2.6894901505197,0.00289116980504023,0.957118730739872,0,1
20465,0.258701916789944,-2.6894901505197,0.00289116980504023,0.957118730739872,0,1
4973,0.0249700842147791,-0.47358037201447,0.00287315684657852,0.957252393522095,0,1
18737,-0.159334830897629,-2.21774481105166,0.00286583736608659,0.957306826790624,0,1
16182,0.0224029905119511,-0.113315439975925,0.00285275199169099,0.95740431366757,0,1
3803,-0.233516027380035,-2.6202956031898,0.00284884766350402,0.957433444574266,0,1
8776,-0.233516027380035,-2.6202956031898,0.00284884766350402,0.957433444574266,0,1
3352,-0.0187823951494115,0.989875346618343,0.00282895326785582,0.957582192165566,0,1
1992,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
3089,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
3242,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
5844,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
6261,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
6855,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
9020,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
17679,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
21995,-0.23977290627043,-2.82884033713242,0.00281342118876005,0.957698688297051,0,1
18455,-0.021188970336502,0.0901351432559761,0.00276929145947058,0.958031448172328,0,1
2828,0.140443617629536,-2.43038611394656,0.00270621820895034,0.958511701875985,0,1
7502,-0.252070552005804,-2.58312155273776,0.00267323294479116,0.95876509453225,0,1
10517,0.0419645244264686,-1.49618157987462,0.00267224984757597,0.958772670666905,0,1
12732,-0.05851292557115,-1.92097589802448,0.00267002015157125,0.95878985876337,0,1
5112,-0.224928100197479,-2.62295735972322,0.00264100838921433,0.959014161639609,0,1
8559,-0.224928100197479,-2.62295735972322,0.00264100838921433,0.959014161639609,0,1
14908,-0.224928100197479,-2.62295735972322,0.00264100838921433,0.959014161639609,0,1
3545,0.0364642699950199,-1.35772286650728,0.00262948199204693,0.959103620045521,0,1
12515,-0.0754917216283206,-2.28309937984149,0.00261671224803361,0.959202958133302,0,1
5828,-0.0319141348217013,-1.2373182991889,0.00260990529203031,0.959256009950668,0,1
18882,-0.0175162315230798,1.53929431465084,0.00259575460270689,0.959366519541022,0,1
11136,0.104138074302984,-2.52759182616515,0.00259195716569316,0.959396226931457,0,1
13643,-0.0889213728123536,-2.36037490433544,0.00258992992113338,0.959412095020419,0,1
16083,-0.267840688167068,-2.65555403142789,0.00257861754771049,0.959500756226418,0,1
19398,0.215346014959026,-2.56505024499808,0.00256564888514355,0.959602638901922,0,1
18679,0.08770703692023,-2.22217682520005,0.00256297779145198,0.959623655229204,0,1
15206,0.146803904948232,-2.50056669108695,0.00252616908472536,0.959914394319744,0,1
13481,0.0191154466341991,0.380459047474922,0.00251042533912038,0.960039396712766,0,1
14445,0.148741022800284,-2.52637754681703,0.00246522114980952,0.960400509822029,0,1
14459,-0.092612149669811,-2.33512822193072,0.00242439361685154,0.960729523374637,0,1
8607,-0.0758870812080633,-2.08493559848947,0.0024233776661734,0.960737745806621,0,1
2015,-0.0977111437949765,-2.47189212455994,0.00242212687800247,0.960747871231036,0,1
2719,0.0938252597743904,-2.25591827232708,0.00240819852465712,0.960860802095156,0,1
5752,0.0337476278149708,-1.3612789111358,0.00238933138842623,0.961014299896468,0,1
14090,-0.0212758945483012,-0.2540695298146,0.00236664544812459,0.961199673053652,0,1
9706,0.0197429182415358,0.605436475764198,0.00235967096363154,0.961256842336635,0,1
3192,-0.124803581564872,-2.21002652503467,0.00234212950242529,0.961401003739192,0,1
5349,-0.0820967576147653,-2.22859980154119,0.0023296607735297,0.961503805068589,0,1
2242,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
3870,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
5512,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
6055,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
7162,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
8017,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
8458,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
10388,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
11934,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
12386,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
13082,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
15671,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
21034,-0.254045456118068,-2.87053606364303,0.00231321194249423,0.961639844028621,0,1
4924,0.164743170853562,-2.73633175868359,0.00225473903861406,0.962127408396411,0,1
5423,0.164743170853562,-2.73633175868359,0.00225473903861406,0.962127408396411,0,1
9244,0.164743170853562,-2.73633175868359,0.00225473903861406,0.962127408396411,0,1
15714,0.164743170853562,-2.73633175868359,0.00225473903861406,0.962127408396411,0,1
21849,0.164743170853562,-2.73633175868359,0.00225473903861406,0.962127408396411,0,1
13370,-0.0545964962751321,-1.90402196732531,0.00223486343272183,0.962294577151881,0,1
621,-0.253227409975093,-2.66013217873813,0.00223027183223801,0.962333301766849,0,1
6287,-0.253227409975093,-2.66013217873813,0.00223027183223801,0.962333301766849,0,1
22809,-0.253227409975093,-2.66013217873813,0.00223027183223801,0.962333301766849,0,1
9800,0.020328027978172,-0.204572498540143,0.00222509795004022,0.9623769851293,0,1
6276,-0.159539655306194,-2.41712443521061,0.00222411344247497,0.962385303141188,0,1
19834,0.0814075661368109,-2.31532948215077,0.00216604558344624,0.962879219724525,0,1
7989,-0.0973336076971939,-2.49324719538911,0.00213955619473438,0.963106737143911,0,1
8363,0.103964294616549,-2.63166378564742,0.00212122032539597,0.963265051606168,0,1
20426,0.103964294616549,-2.63166378564742,0.00212122032539597,0.963265051606168,0,1
14902,-0.108912245102927,-2.68064211902492,0.00211585509812062,0.963311505288155,0,1
20368,-0.108912245102927,-2.68064211902492,0.00211585509812062,0.963311505288155,0,1
20555,0.0160444499208102,2.03743692092259,0.00211277591981684,0.96333819235953,0,1
2291,0.0199854628496659,-0.188317598859498,0.00211040291714149,0.963358772344181,0,1
15289,0.0655200692948799,-2.1752352825188,0.00209636346577469,0.963480768140082,0,1
8236,-0.0744894706080179,-2.26319999572559,0.00208999251081465,0.963536263557092,0,1
770,-0.0158379019771068,1.91232603141607,0.00208643258004737,0.963567309929129,0,1
11410,-0.0460490114786161,-1.8514367606268,0.00205313478670277,0.963858996953171,0,1
1271,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
1653,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
4650,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
6543,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
7337,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
8218,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
17135,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
17324,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
18815,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
21280,-0.199431221707482,-2.83761271135728,0.0020197417265897,0.964153908725341,0,1
19644,-0.015649367361623,2.19921243122993,0.00199398575902299,0.96438304584284,0,1
14554,0.102011614847463,-2.62700572998331,0.00198759904816415,0.964440094073348,0,1
20005,0.0781239777259497,-2.34775503649709,0.00196449483218597,0.964647239542137,0,1
1449,-0.0437805631397773,-1.80754997227091,0.00194646463006221,0.964809742222981,0,1
4173,0.0158101311165897,2.24433232890734,0.0019419006009711,0.964850996391951,0,1
2160,-0.0272343371082798,-1.18442069652306,0.00193484235562025,0.964914891495649,0,1
375,-0.0541257279737577,-2.15019846756189,0.00192486650661383,0.965005397826269,0,1
2937,0.125490167533308,-2.9207862754522,0.00189775130283154,0.965252595965036,0,1
