,HC16,HC13,HC06,HC03,RRMS18,RRMS16,SPMS10,SPMS03
21140,0,0,0,1,0,0,0,0
21141,0,0,0,0,0,0,0,0
21142,0,0,0,0,0,0,0,0
21143,7,9,1,7,7,3,2,1
21144,2,1,3,2,4,8,2,1
21145,796,830,764,1015,956,882,642,766
21146,52,37,35,46,38,39,33,38
21147,0,0,0,0,0,0,0,0
21148,0,0,0,0,0,0,0,0
21149,0,0,0,0,0,0,0,0
21150,0,0,0,1,0,0,0,0
21151,0,0,0,0,0,0,0,0
21152,0,1,0,3,0,2,0,0
21153,0,0,0,0,0,0,0,0
21154,0,0,0,0,0,0,0,0
21155,0,0,4,0,0,0,0,0
21156,50,53,74,70,62,46,23,47
21157,20,35,36,83,30,28,10,18
21158,0,0,12,1,0,0,3,0
21159,1,2,1,0,2,0,1,1
21160,0,1,0,0,0,0,0,0
21161,1,1,1,2,3,1,0,3
21162,0,0,0,0,0,0,0,0
21163,0,0,0,0,0,0,0,0
21164,2,0,0,0,0,0,0,0
21165,0,0,0,0,0,0,0,0
21166,40,23,41,41,47,35,24,17
21167,1635,1724,1406,1576,1440,1406,1406,1435
21168,0,0,1,0,5,1,0,0
21169,0,0,0,0,0,0,0,0
21170,0,0,0,0,0,0,0,0
21171,2,7,6,6,14,12,4,8
21172,62,108,338,153,291,224,274,652
21173,0,0,0,0,1,0,0,0
21174,0,0,0,0,0,0,0,0
21175,1,2,1,5,5,1,0,3
21176,5,11,6,12,9,6,5,8
21177,0,0,0,1,0,3,1,1
21178,0,3,1,2,1,0,0,0
21179,0,0,0,0,0,0,0,2
21180,1,3,2,3,0,0,0,0
21181,0,0,0,0,0,0,0,0
21182,801,869,934,986,938,831,633,823
21183,0,0,0,0,0,0,0,0
21184,0,0,0,0,0,0,0,0
21185,0,0,0,0,0,0,0,0
21186,0,0,3,0,3,0,1,0
21187,0,0,0,0,0,0,0,0
21188,104,86,92,128,103,98,98,56
21189,1,0,1,0,0,0,0,0
21190,0,0,0,0,0,0,0,0
21191,0,0,3,0,1,1,2,2
21192,0,0,0,0,0,0,0,0
21193,118,121,128,180,121,105,77,114
21194,2,1,0,0,0,0,0,0
21195,43,87,57,31,77,59,114,76
21196,0,0,0,0,0,0,0,0
21197,0,0,0,0,0,0,0,0
21198,0,0,3,0,0,0,0,0
21199,0,0,0,0,0,0,0,0
21200,0,0,0,0,0,0,0,0
21201,0,0,0,0,0,0,0,0
21202,0,0,0,0,0,0,0,0
21203,8,8,4,11,9,13,10,1
21204,7,10,13,20,11,20,13,15
21205,0,0,0,0,0,0,0,0
21206,0,0,2,0,0,0,0,0
21207,33,37,20,24,42,26,16,21
21208,0,0,0,0,0,0,0,0
21209,0,0,0,0,0,0,0,0
21210,0,0,0,0,0,0,0,1
21211,0,0,0,0,0,0,0,1
21212,0,0,0,0,0,0,0,0
21213,0,0,0,0,0,2,0,0
21214,0,0,0,0,0,1,0,0
21215,53,33,90,60,26,80,33,77
21216,7,7,4,11,1,5,0,11
21217,0,0,0,0,0,0,0,0
21218,0,0,0,0,0,0,0,0
21219,5,14,3,4,11,9,3,8
21220,796,760,699,860,618,661,552,585
21221,1401,1698,1407,1775,1759,1544,1210,1413
21222,0,0,0,3,0,1,0,0
21223,0,0,0,0,1,1,0,0
21224,0,0,0,0,1,0,1,1
21225,16,23,10,6,53,14,2,7
21226,0,0,0,0,0,0,0,0
21227,0,0,0,1,0,0,0,0
21228,0,0,0,0,0,0,0,0
21229,0,0,0,0,0,0,0,0
21230,2,0,0,0,0,0,0,0
21231,0,0,0,0,0,0,0,0
21232,0,0,4,2657,1,0,1140,1578
21233,0,0,0,0,0,0,0,0
21234,0,0,0,0,0,0,0,0
21235,0,0,0,0,0,0,0,0
21236,0,0,0,0,0,0,0,0
21237,0,0,0,0,0,0,0,0
21238,0,0,0,0,0,0,0,0
21239,0,0,0,0,0,0,0,0
21240,0,0,0,0,0,0,0,1
21241,0,0,0,0,0,0,0,0
21242,0,0,0,0,0,0,0,0
21243,0,0,0,0,0,0,0,0
21244,0,0,0,0,0,0,0,0
21245,0,4,0,4,1,2,2,3
21246,17057,24718,19522,17651,20048,26734,32211,22917
21247,26,23,27,26,45,19,16,20
21248,0,0,0,0,0,0,0,0
21249,0,0,0,0,0,0,0,0
21250,0,0,0,0,0,0,0,0
21251,1277,1330,1235,1689,1429,1402,890,1242
21252,1,0,1,0,0,0,0,0
21253,0,0,0,1,0,0,0,0
21254,0,0,0,0,0,0,0,0
21255,17,43,25,42,29,18,15,24
21256,0,1,0,0,0,0,0,0
21257,638,726,708,903,900,607,438,577
21258,1324,1309,1251,1386,1540,1400,1187,1188
21259,0,0,0,0,0,2,2,2
21260,207,207,204,237,285,205,211,217
21261,0,0,0,0,0,0,0,0
21262,49,67,46,43,99,107,84,89
21263,0,0,0,0,0,0,0,0
21264,0,0,0,0,0,0,0,0
21265,0,0,0,0,0,0,0,0
21266,0,0,0,0,0,0,0,0
21267,1,0,0,1,0,0,0,0
21268,323,437,300,446,405,344,266,398
21269,1,0,0,1,1,2,0,0
21270,3,4,9,4,6,4,2,4
21271,0,0,0,2,1,1,0,2
21272,2285,2772,2050,2675,2606,2568,2156,2048
21273,0,1,0,0,1,0,1,1
21274,1,0,2,1,1,1,0,0
21275,2,5,3,3,11,8,0,3
21276,6,6,2,4,1,1,2,3
21277,817,906,882,981,862,837,812,813
21278,6,4,8,12,2,3,4,5
21279,14,7,15,22,12,19,16,13
21280,443,455,363,522,401,444,359,455
21281,0,0,0,0,0,0,0,0
21282,42,485,88,50,53,37,75,33
21283,1784,2279,1422,1577,1558,1572,2179,1471
21284,0,0,0,1,0,0,1,0
21285,0,0,0,0,0,0,0,0
21286,0,0,0,0,0,0,0,0
21287,0,0,0,0,0,0,0,0
21288,0,0,0,0,0,0,0,0
21289,0,0,0,0,0,0,0,0
21290,5135,5414,5617,6099,5268,4856,5812,5153
21291,1,0,0,0,0,0,0,0
21292,0,0,0,0,0,0,0,1
21293,413,472,518,585,552,423,327,417
21294,0,1,0,0,0,0,1,0
21295,1,2,8,5,2,0,2,1
21296,0,0,0,0,0,0,2,1
21297,21,18,16,10,21,13,7,11
21298,0,0,0,0,0,0,0,0
21299,637,601,540,837,622,553,513,416
21300,58,67,64,75,45,38,64,40
21301,9,17,11,39,26,13,20,9
21302,11,37,19,21,57,16,18,9
21303,7744,8446,8626,9861,8068,6949,5579,7265
21304,0,2,0,0,0,0,0,2
21305,3641,2838,4039,5254,2888,2393,1715,2234
21306,1801,1949,994,2625,1668,1198,628,1080
21307,1,0,3,2,0,0,0,0
21308,0,0,0,0,0,0,0,0
21309,0,0,0,0,0,0,0,0
21310,0,0,0,0,1,0,0,0
21311,0,0,0,0,0,0,0,0
21312,192,164,129,199,180,175,86,124
21313,58,67,82,134,77,49,29,47
21314,0,1,1,0,0,0,0,0
21315,194,235,243,285,274,201,108,179
21316,0,0,0,0,1,2,1,0
21317,0,0,0,0,0,0,0,0
21318,16,20,13,14,22,24,12,24
21319,0,0,0,0,0,0,0,0
21320,0,0,0,0,0,0,0,0
21321,20,39,16,42,19,23,4,11
21322,2,2,1,0,0,1,3,0
21323,2,4,8,1,1,3,0,6
21324,8,9,15,9,10,7,14,9
